IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;Substance;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023
Non-Annex_I;USA;SPM;Saint Pierre and Miquelon;CO2;36,36166141;36,33162657;44,29750943;44,69359059;39,79585072;48,22698586;43,70073101;48,27336956;48,28252937;47,74877089;47,20093443;46,30201099;38,94540447;42,39731974;47,16875839;42,60307872;54,55576879;73,67054132;79,69472711;99,06157105;90,96723615;85,78141053;80,07763336;44,60884123;46,39148018;28,85788343;28,62660018;17,08571331;23,30961138;23,61704743;17,53234562;17,13626984;19,71095227;23,12887087;21,86092855;23,18230533;25,56080397;27,73571891;29,1905237;32,19385911;36,1014742;27,71264808;28,39737663;33,31684012;37,18801453;37,94443261;41,05864509;37,45485746;42,06357937;41,79044353;36,87255974;38,7030562;39,75695907;40,10559315
Non-Annex_I;Western_Africa;STP;Sao Tome and Principe;CO2;14,39189728;14,39596971;14,32590052;14,82404897;15,99742132;16,61767771;17,22990678;17,84121154;18,13013027;20,92200935;20,53851444;19,66331839;18,25315173;19,98453665;19,29692588;19,23203896;22,05864467;31,09790722;28,54472551;26,3224815;38,51890811;51,09680862;43,36840487;42,29082615;51,53271363;52,93898356;54,9195203;54,93773548;55,98211805;57,65229137;55,13330324;55,42295315;64,04400594;72,38658227;82,56240592;89,37648928;96,12989296;97,63119149;105,1271684;114,9344914;124,1951995;128,4228888;134,6273203;135,168342;131,9751431;139,4974994;144,9740375;145,9639647;144,150889;166,9338789;175,467401;178,5161537;204,8682279;214,0796161
Non-Annex_I;Rest South America;SUR;Suriname;CO2;626,827904;627,1515951;721,6878089;750,4887005;676,4209795;751,6623969;714,6105318;782,5611837;801,6728093;792,3798496;774,4430223;657,0712582;581,8333515;428,0836216;378,0712809;491,0016013;497,0239315;394,4931945;480,4980564;571,2866825;1097,360276;1251,683245;1224,581528;1230,101294;1236,875854;1261,057969;1244,977891;1281,627702;1302,389822;1275,345921;1480,013103;1520,278234;1117,830719;1234,299307;1393,492804;1688,392068;1531,026472;1414,33431;1459,57668;1451,305078;1749,198564;1955,525078;2444,18605;2287,727784;2620,557522;2725,001988;2960,052789;2449,683353;2150,327284;2660,729165;2603,944251;2607,678098;2539,172278;2628,56188
Annex_I;Central Europe;SVK;Slovakia;CO2;43882,34171;43842,33032;44587,8935;45970,35943;46719,73579;48154,86999;49157,08178;51190,99832;57420,92875;58682,38518;62736,94064;60831,01668;59074,86101;58853,75879;61050,88684;60808,63758;57988,75949;59821,23691;60874,35555;60438,02921;60625,14593;52659,17321;49193,56042;48164,31536;45393,29097;45753,84389;45980,14674;45556,3068;44660,5914;43882,69942;41681,5611;41968,94194;41907,14248;42371,37712;41805,1;42220,06513;42218,39485;41329,01027;41142,89586;37216,82368;39896,59594;37884,5169;36097,57909;36370,88324;33983,76738;34511,57745;35446,90413;37718,88583;37210,34094;34780,26354;32617,18875;36618,39036;35553,56188;34861,57005
Annex_I;Central Europe;SVN;Slovenia;CO2;10433,80455;10379,2908;10159,18166;11661,37944;12476,66657;12021,02233;11588,2441;12616,30479;13273,90689;14060,72123;14274,99879;11566,37229;11291,40699;13857,04672;14020,534;13679,27989;13558,76542;12912,38415;17269,99993;16101,55747;14988,02172;13910,1045;13279,83872;13980,30905;14077,73208;14977,64885;15731,17882;16230,19872;16042,84193;15437,25728;15037,39299;16895,81405;17205,85037;17053,99296;17398,65908;17636,13656;17944,69459;17922,17687;18888,1412;16890,2221;17162,71465;16082,26665;15519,2909;15513,9499;14130,18114;14299,09792;15025,18751;15348,21627;15343,32373;14713,59965;13421,29653;13760,81505;13131,90455;12076,46104
Annex_I;OECD_Europe;SWE;Sweden;CO2;96172,08919;88973,85235;89174,16314;90262,42589;83495,05726;85283,68868;92383,70349;88469,58732;82964,74901;86105,89412;78628,98746;71035,80875;64904,67983;59075,84826;58570,484;62555,34057;64211,20161;62246,5934;60490,71684;57620,3368;57139,86908;57634,36898;60186,43117;60264,51516;62941,00302;62641,04068;67753,80691;61794,58383;63002,79713;61683,54225;57982,24525;58056,39016;59386,27179;59655,80881;58064,04693;54531,2255;55096,09463;52840,89607;51709,91375;46918,61274;52881,3496;48460,09301;45726,69333;43966,15155;42776,47348;42898,32326;42629,87052;41879,64844;39428,29533;39139,79753;37793,95869;39880,77402;36208,57642;35392,16972
Non-Annex_I;Southern_Africa;SWZ;Swaziland;CO2;224,5799013;224,6224707;230,9900725;243,6429047;250,0109294;281,6336504;275,356584;275,3608698;560,2286309;561,329335;617,6839378;581,4187376;587,2395622;439,8432578;498,95258;573,9923957;633,4999645;664,5974501;708,7713022;743,0930096;1104,981295;1089,713003;912,3359472;819,5628544;1458,991524;1417,007861;1134,65562;1155,829782;1177,95151;1264,738239;1096,99423;1111,530969;1081,682832;1003,655705;993,131983;989,6721136;998,0101586;1031,940689;1012,796033;1049,088349;855,1030761;818,7962692;810,356252;962,1583441;982,2794409;1020,624095;1120,67426;1110,044431;1110,096472;1173,799059;1154,98912;1245,769373;1352,628068;1390,163801
Non-Annex_I;Eastern_Africa;SYC;Seychelles;CO2;106,8775767;106,8813937;106,3355877;110,0511394;118,8331064;123,4571486;128,0147903;132,5614855;134,6876945;155,5881946;152,6771504;116,9129287;99,41479066;187,9574761;190,9249843;199,7360719;197,0701679;294,2103356;400,5383124;383,7717113;265,4450454;377,2034265;317,8725713;319,2626585;318,0648892;338,4510822;351,1884124;372,8074114;379,8749064;391,2179127;760,8684166;832,9182349;754,1175446;758,791491;1060,945227;965,326757;1059,927176;865,6443354;925,0537053;1022,483585;920,829401;788,5447603;898,8997629;812,8487929;928,6863211;978,2828742;1089,524886;1128,512307;1004,706888;1069,610303;1125,089277;1144,631842;1202,47285;1237,262978
Non-Annex_I;Middle_East;SYR;Syrian Arab Republic;CO2;6338,566701;6370,639135;6140,981878;5836,771857;7942,537027;9294,149554;10682,94374;11747,94544;12045,40697;15340,72115;14370,83497;16165,07494;19139,68169;22613,01757;25334,49533;22857,86845;23837,86898;30279,95088;29710,48786;28671,34303;33003,42731;36111,48085;35878,86853;36869,90489;38882,18956;40511,39498;43526,66797;43333,26372;46013,23238;45206,38935;45900,503;46012,12093;45826,64326;45980,30114;48030,06096;58807,95093;61567,13454;65021,3994;66678,08612;62407,51149;62689,99014;58662,98522;46127,01955;31192,53729;26985,26516;25609,66902;24655,32317;26810,97747;28647,73871;27070,22274;25566,10892;25367,26157;25292,91114;25594,86098
Non-Annex_I;Rest Central America;TCA;Turks and Caicos Islands;CO2;3,240037662;3,237504966;3,946192245;3,981545796;3,546227014;4,296348905;3,894008652;4,300905569;4,301937597;4,254747452;4,206372537;4,126896382;3,85767553;3,780763808;4,205576672;4,220728529;4,391392093;4,666829352;5,039403669;5,16590255;5,044764986;5,067485178;5,104125555;4,975573618;5,070176919;4,984192452;4,945397121;5,077677529;5,7165312;5,792208199;17,73503479;18,39297682;25,86458535;27,65679829;27,97212248;33,59050865;42,59698584;52,36966123;58,68999162;65,27895949;73,17443213;55,79362517;57,93151222;66,96175621;75,92969891;79,86187272;88,0406572;88,24458803;91,49657961;108,3517244;88,02564979;97,37567988;97,78053648;103,0986475
Non-Annex_I;Western_Africa;TCD;Chad;CO2;153,6494023;153,8900359;153,4526002;158,5997464;170,7093119;177,1078008;184,2228454;193,9741786;197,0690008;224,9001079;219,3821637;198,9326513;185,9150209;199,5716655;97,64285489;116,678152;199,9532856;250,2261804;143,1287984;145,3058171;234,9602271;285,4222988;245,837578;127,3859133;142,7650124;147,1139847;153,3993222;159,3126494;161,7705553;165,6235643;242,1934188;241,7837196;262,1687714;395,4670473;455,3413681;481,1604494;499,971702;567,3922572;486,0067945;498,5009034;520,444513;688,3376805;1218,748613;1324,734888;1403,926009;1601,868997;1660,106137;2162,558874;2261,675051;2364,945417;2140,661005;2190,213245;2506,967457;2571,408074
Non-Annex_I;Western_Africa;TGO;Togo;CO2;348,1065258;372,3112371;417,9904619;366,9778369;339,8353769;394,3730105;349,3314767;460,1393965;500,6004625;557,7003094;514,6083088;498,640198;563,5617939;411,1709737;456,4631149;430,4434264;639,0874257;693,3194595;679,6694602;689,5142721;754,7180615;698,4122902;532,8860409;410,7747616;747,4349096;737,1355389;1129,440723;849,2345936;1046,241465;1353,807946;1250,773805;1125,976013;1198,573007;1436,959232;1377,356583;1310,966484;1221,36023;1217,591678;1588,849035;2710,557819;2524,780198;2316,944851;2212,261646;1901,266807;1733,612944;1544,775982;2094,404499;1820,36847;1993,61599;1977,7651;2215,434988;2460,024898;2530,114518;2492,578392
Non-Annex_I;Southeastern Asia;THA;Thailand;CO2;18107,49088;18184,96437;20632,04434;23255,91906;23235,36349;23841,14553;27255,84821;30123,69009;33400,23549;35528,61606;37286,48472;36703,5748;35529,867;39504,12985;44688,64076;48722,5034;50370,72784;58134,26399;66149,83193;77306,10945;95364,69963;103984,6649;114004,4181;129422,6374;144392,2399;163521,5124;183866,5964;187388,2077;167007,431;174523,1515;174820,3959;183491,8463;195026,4949;202874,1891;221070,9364;229176,6014;232803,7995;237789,4519;238897,4123;231942,8796;246283,6766;246650,2732;264727,1383;275948,6084;272326,6467;279737,6417;276007,9284;276939,5554;274585,8254;284439,555;274439,019;267491,2372;275868,8908;274160,0465
Non-Annex_I;Asia-Stan;TJK;Tajikistan;CO2;8140,032102;8173,529683;8564,042111;8934,973833;9320,432602;9976,299224;10217,22248;10499,23894;10781,10325;11050,9031;11568,88515;11628,30611;11682,97859;11862,16917;11816,95284;12324,60145;12778,3846;12990,11009;13200,07148;13282,6983;12322,35133;11631,27278;8556,630221;5798,573755;3588,595372;3045,568146;2700,465527;2976,477288;3215,215902;2995,672338;2784,500373;2741,749257;2755,254653;2816,160548;3351,937524;3190,947299;3489,549325;4050,152021;3790,626787;3049,87176;3070,868184;3082,231167;3502,010489;3593,762104;4768,057604;5091,582565;5715,288682;6933,686844;8204,020936;9039,989068;9386,344771;9378,408579;9183,833222;9308,194605
Non-Annex_I;Oceania;TKL;Tokelau;CO2;0,000143232;0,000140579;0,000138811;0,000138811;0,000138811;0,000138811;0,000138811;0,000137927;0,000136159;0,000136159;0,000137043;0,000139695;0,000143232;0,000146768;0,000150305;0,000151189;0,000150305;0,000150305;0,000147652;0,000144116;0,000142348;0,000139695;0,000137927;0,000136159;0,000135274;0,00013439;0,000135274;0,000137043;0,000139695;0,000138811;0,000137043;0,000132622;0,000621217;0,00011936;0,000112287;0,002460982;0,000103445;0,000100793;0,001554109;9,99085E-05;0,000100793;0,000101677;0,000103445;0,000105213;0,000107866;0,000110518;0,000113171;0,000114939;0,000116707;0,015377676;0,040607724;0,040608608;0,040609492;0,040609492
Non-Annex_I;Asia-Stan;TKM;Turkmenistan;CO2;18893,20831;18914,18582;19874,37954;20758,51876;21764,63729;23743,88959;24339,01841;25203,33419;27079,49797;27988,99224;29998,73289;30958,1855;31802,45363;32754,82304;33927,83838;35112,27602;36344,20878;37473,21622;38405,9511;39234,45507;45693,79928;38732,25636;28283,25679;26844,83376;33962,41197;34405,69516;31287,96161;31503,62955;32607,19333;38560,54423;39339,30939;40287,10793;43219,42645;48151,55228;51323,05364;52897,51572;54958,09234;60786,36014;61937,40663;54629,09186;61652,39831;66137,90366;68295,60689;65272,48288;63183,62184;65533,67054;65596,62598;65595,93177;64762,68167;65478,73684;66701,35718;65289,65563;66619,31259;65987,68402
Non-Annex_I;Southeastern Asia;TLS;Timor-Leste;CO2;1,392416295;1,432224024;1,475236706;1,51289812;1,536436928;1,537810775;1,510134158;1,463596871;1,409288762;1,364108565;1,344171172;1,351306581;1,382636974;1,428970728;1,479529214;1,526470362;1,56797874;1,603703268;1,639210355;1,679907798;1,729428345;1,784973038;1,855099268;1,920198869;1,96500682;1,991519308;1,98961971;1,957127903;64,64488921;163,5220317;228,3224674;124,4113956;105,8664247;263,9170695;515,8132094;349,5970411;340,9002333;313,2640475;310,8469375;337,1661318;334,3661445;370,7929169;628,7817232;758,4583987;744,0414841;695,1935504;660,8244452;688,3087811;680,2809457;654,57926;649,8903807;665,7977793;712,1261094;702,8897408
Non-Annex_I;Oceania;TON;Tonga;CO2;18,93683348;18,93869284;20,18403831;24,25420761;29,73628951;24,58217549;24,22203994;25,57011865;25,37665281;27,26115727;29,34595502;43,45570639;42,80590904;42,32417042;37,79321818;41,79036936;22,51343099;57,6019693;73,26373142;86,69333013;89,72182548;95,10118341;99,99178273;101,364478;141,1692654;116,4729099;132,6501596;143,2123672;149,7958837;149,7459001;101,0815607;95,99494623;105,9443489;125,4831837;111,7925559;121,1643486;133,0575779;114,182728;123,6641087;130,7886616;126,1984432;120,0082257;118,1476383;119,4119923;131,830078;134,7191518;143,1822604;176,7959146;157,3408424;189,0433909;192,1514044;201,490705;212,6997781;219,9959439
Non-Annex_I;Rest Central America;TTO;Trinidad and Tobago;CO2;6930,452456;6871,824765;6431,972081;6670,557588;6776,844049;6071,103762;7091,448738;7877,124515;8175,051731;8029,426622;8821,191185;9262,601786;10427,46984;11132,59627;11644,25425;11868,76259;11682,15202;12004,31987;12777,8957;12779,42938;12668,49765;12932,06459;13279,30873;12949,14244;14314,7685;13816,88178;14872,00798;14849,59141;17953,26158;18451,502;19133,29303;21730,62313;23496,33542;27142,44538;28811,76689;35019,73064;38554,14975;39423,10485;38529,0785;37434,37794;41022,54727;41255,98601;38055,51463;37294,61863;37139,64749;36703,94153;33678,55932;32510,90345;32588,05061;33185,97934;29772,13228;28658,70615;27923,39805;27216,17986
Non-Annex_I;Northern_Africa;TUN;Tunisia;CO2;4260,243134;4274,713122;4811,961605;4836,394073;5330,807005;5428,287808;5791,348873;6518,821712;7235,168678;8543,424478;9417,253468;9737,632196;9467,608317;10999,17913;11459,62745;11857,92345;12207,31682;12344,87695;13136,27947;14175,55684;14772,54955;15248,24087;16209,95801;16812,18772;16921,9484;17285,2179;17829,46031;18372,09697;19179,49143;20163,09284;21129,41161;22010,79692;21776,01006;21563,8136;22813,79552;23445,66783;24236,58758;24981,23344;25425,71111;25363,56424;27728,55883;26261,59628;28239,57905;28218,89556;30201,6024;30717,96325;29858,39559;30293,31419;30184,59945;30241,18817;28714,75467;31014,12633;30457,86888;31497,45771
Annex_I;Turkey;TUR;Turkey;CO2;45449,1858;49762,1877;57687,83676;62485,34064;65052,03649;70365,06223;78057,90054;86101,74434;85032,69188;78438,75881;81817,63622;81980,59388;88905,75248;93845,32618;99374,39008;108015,3561;118279,1405;128654,7204;124706,6092;138226,2401;155157,6422;152517,771;158963,9234;164523,2584;163614,7184;178369,018;194518,6761;204440,1807;205994,8447;204562,994;227046,3513;206721,3924;217366,6338;229681,8233;235866,5175;246071,7746;273978,9595;300306,7162;299526,2685;301361,7913;312145,7747;332730,4645;344125,9106;333840,5347;355353,1982;367804,0977;391228,4102;433178,0712;428912,6157;413637,216;422794,4711;460655,4151;433745,7167;438315,5644
Non-Annex_I;Oceania;TUV;Tuvalu;CO2;0,011088982;0,011207418;0,011324336;0,011444291;0,011564246;0,011656869;0,011766195;0,011867929;0,011977255;0,012089617;0,012226275;0,012381153;0,012578547;0,012774422;0,012952077;0,013134286;0,013281573;0,013392417;0,013488077;0,013585256;0,013670287;0,013746208;0,013831239;0,013902604;0,01395423;0,014014967;0,014054446;0,014086332;0,014130366;0,014189585;0,014303466;0,01473026;0,014629925;0,014830356;0,015023194;0,015225143;0,015392169;0,015553121;0,015700407;0,015853767;0,015990424;0,016137711;0,016284997;0,016427728;0,016562867;0,016704079;0,016849847;0,016994096;0,017138346;0,017299298;0,01746025;0,018220975;0,018220975;0,018220975
Non-Annex_I;China +;TWN;Taiwan_Province of China;CO2;36267,12156;36439,83981;40983,67987;45506,03556;44523,42948;48208,28304;57131,08017;61441,51031;69502,61646;73292,84268;80623,28669;73896,78247;78259,4329;82322,19048;85202,63407;84429,18362;96038,50907;100954,957;117898,3101;128021,5986;130654,4587;140640,7891;148229,4241;158341,1057;167673,0662;176695,0411;185502,1427;199741,429;209840,6818;219593,4151;238016,2218;244023,1775;251221,542;261853,9357;272331,6712;280591,9972;287811,0746;292659,8711;280168,3081;266561,5186;284277,1859;290954,1477;287197,0325;292580,8429;296639,1466;296561,242;300878,6293;306720,3751;300748,3578;290665,7428;289506,4009;299794,2789;287605,4864;279847,3458
Non-Annex_I;Southern_Africa;TZA;Tanzania_United Republic of;CO2;1567,955185;1568,42607;1834,286939;1904,99774;1747,37189;1632,71784;1578,547558;1609,308659;1684,397195;1776,297205;1751,874633;1771,776455;1614,363944;1580,929565;1652,713361;1742,681624;1842,545453;1874,589595;1956,213787;1971,50706;2083,709149;2209,482299;2046,700585;2148,538509;2128,497587;2940,013063;3508,199978;3277,309322;2850,797463;2664,845226;3112,044973;3286,992122;3739,379429;3955,297483;5443,454683;6172,853773;6603,40578;6242,416308;6279,401783;6077,15964;7333,260219;8886,415344;10602,12908;11593,5587;11256,98939;13203,36417;14136,67634;14197,62232;14941,12455;17003,52992;16797,38825;19295,9474;18981,45944;19373,46161
Non-Annex_I;Eastern_Africa;UGA;Uganda;CO2;936,7144152;943,3517325;927,4390795;854,8187198;893,4480015;822,0243722;1022,39495;952,0696204;742,7219739;765,4949551;717,3670004;583,6487748;547,4286209;523,4930645;543,9695994;564,8902532;621,6376841;694,5084922;749,017525;704,2882501;830,1876659;844,3062649;859,3806065;866,0002915;781,1098596;1011,699917;1104,560034;1160,716968;1356,178772;1395,743888;1412,120927;1436,173119;1636,940294;1729,526411;1810,49601;2219,834893;2576,401736;3107,034834;3356,394478;3704,411977;3655,60152;4091,896841;4154,098656;4211,985966;4634,074481;5374,721773;5770,662857;6000,557549;6602,685731;6790,28174;6793,254413;7576,416336;7221,030739;7217,406803
Annex_I;Ukraine +;UKR;Ukraine;CO2;477224,2286;476857,2019;502411,4909;532107,9898;556145,6021;582175,4079;600139,6145;610537,6318;653217,529;667046,8342;684872,3042;674333,8496;672416,8389;672962,1365;676075,5033;678383,7419;692580,7023;713962,6667;722081,0997;718287,5666;785544,685;741061,3622;648374,7821;565999,7289;468440,064;462636,2973;396237,4057;380996,5902;363536,8042;363292,3196;360022,0662;359063,4908;359646,8811;392019,9706;367805,3179;356070,3045;355308,6797;366314,1847;350632,9754;290659,7282;314331,2677;333222,5186;324821,836;315185,2122;269252,1948;226036,2344;227189,5543;205539,1838;218351,7552;207843,1225;198657,5012;194054,8802;138335,6459;136197,947
Non-Annex_I;Rest South America;URY;Uruguay;CO2;5418,729027;5397,934355;5815,479338;5492,818989;5320,277681;5664,213881;5769,745367;5593,456493;5835,222856;6293,70852;5594,279257;5300,864496;4938,817255;3935,935716;3532,601818;3320,157835;3249,732385;3682,53393;4738,22053;5107,930458;3938,297663;4458,477244;4899,564789;4632,478632;4351,797688;4764,325292;5584,806019;5667,757149;5899,654558;6883,441101;5566,624388;5012,636946;4602,750204;4587,046369;5745,147269;5557,668518;6478,483073;6102,145635;7901,809447;7817,859038;6441,508375;7768,126393;8855,646159;7637,955299;6708,129775;6879,66719;6814,589605;6390,944097;6852,88205;7138,0119;6895,680292;8534,119687;8710,404473;8817,278757
Annex_I;USA;USA;United States;CO2;4595062,878;4459919,046;4710777,16;4896845,457;4727681,218;4515615,986;4816015,256;4980209,87;4970063,648;5006911,487;4780428,041;4709234,373;4465038,416;4449046,876;4654838,841;4681058,246;4643541,597;4800899,588;5021391,987;5079049,101;4983810,546;4939207,293;5017206,251;5135752,892;5218071,487;5271665,454;5426701,657;5699750,635;5745129,55;5762098,888;5928970,985;5877859,15;5726954,946;5793093,536;5880173,682;5888308,351;5790203,805;5872951,264;5689522,62;5273317,174;5521768,829;5307914,665;5088015,137;5225018,397;5244071,722;5133220,337;5029204,092;4959764,867;5118114,833;4966950,968;4466042,82;4755183,784;4786630,553;4682039,414
Non-Annex_I;Asia-Stan;UZB;Uzbekistan;CO2;54137,4298;54404,21328;57454,05073;60778,93441;64404,60645;71104,95791;71945,366;74684,11898;78833,65902;81627,82141;87904,95547;91128,3199;94301,89978;97733,43338;101503,0705;105400,5802;109785,0792;113922,5554;116686,9282;118139,2801;127853,4195;128120,143;117399,0554;117418,8495;112017,4601;103461,3807;106884,1535;106975,0617;122601,1227;123420,8347;130666,703;131937,3197;136118,619;128147,8526;131292,0756;124632,7996;133248,3625;129467,5791;135426,9663;122776,048;135577,0422;138325,8482;122614,3729;120757,3706;112792,2866;107254,0235;113723,2116;118013,4986;121835,7921;125206,3178;123037,4004;133693,82;138911,3681;137900,1132
Non-Annex_I;Rest Central America;VCT;Saint Vincent and the Grenadines;CO2;11,2249691;11,21859965;13,61181673;13,73385219;12,26812153;14,80203393;13,44770644;14,82292073;14,82904926;14,6722575;14,51103503;14,24416907;13,33698648;13,07816319;14,5115856;14,56338275;12,82488905;13,6097473;17,22931642;28,4525838;29,16852779;27,91096876;33,81014044;27,4005583;50,45278286;55,16870046;49,17109356;59,35915626;66,34493158;67,21060186;41,60203818;48,26731396;55,40715502;59,81280046;64,09915927;65,93628689;72,77588646;77,90631033;81,31162042;123,9250428;96,82799033;68,50406053;87,16999887;82,0685889;92,02407178;94,90470211;100,9868044;108,9912357;101,7182586;101,4468099;82,2446319;90,96643513;91,33360022;96,28531869
Non-Annex_I;Rest South America;VEN;Venezuela;CO2;58953,55126;57574,18669;59164,72651;66857,55949;65831,15242;62237,20488;65656,765;67477,38923;72646,42266;82230,45073;90244,21115;90737,58427;92596,85507;90449,1363;93870,50829;92073,01335;92568,43076;97164,79192;93526,44197;99596,67266;102578,6896;105383,9899;106221,1181;110193,0104;122553,7513;119921,4977;133448,5253;133828,9289;135565,6243;131933,8864;137745,67;143279,492;148094,2663;142999,5336;149700,9097;155935,2345;158979,8011;155966,6306;164099,1479;165244,1386;176790,6453;172957,2097;193789,7842;192963,1067;191918,0306;175929,6054;162933,5253;151958,3125;140764,6926;119498,7852;72329,20074;71177,53746;77847,04667;84595,29148
Non-Annex_I;Rest Central America;VGB;Virgin Islands_British;CO2;7,337851112;7,332953197;8,927154385;9,006970142;8,028164624;9,714987333;8,810144996;9,724958318;9,727210495;9,621311327;9,513215631;13,96245829;13,05529038;12,79716933;9,518622782;9,555503722;6,063500969;16,90268243;18,24819045;18,71005335;18,27380771;18,35576644;18,48400616;18,02075969;18,3605091;18,0487198;23,43878519;24,06712114;24,70317721;24,96579628;27,69566889;27,64470239;30,92394845;34,39579333;35,48969117;37,27665049;44,78191727;48,6184819;54,90118111;63,38357801;70,476423;55,19804376;56,95589301;65,37565348;70,02964941;71,69566137;77,20816679;67,07417389;86,42227892;79,28467159;64,29404736;71,1225984;71,4105727;75,28917902
Non-Annex_I;Rest Central America;VIR;Virgin Islands_USA;CO2;0,093960342;0,099822157;0,106369158;0,113205039;0,119728813;0,125525303;0,130429021;0,134550292;0,138016863;0,141052291;0,143830774;0,146432154;0,148757718;0,150713108;0,152092188;0,152831085;0,152845601;0,152264936;0,15142152;0,150763917;0,15061875;0,151102154;0,152125577;0,153474172;0,154814057;0,155896997;0,156679444;0,157231075;0,157586733;0,157768191;0,157827709;0,157781256;0,157588185;0,157290594;0,156904451;0,156479114;0,15601313;0,15553263;0,155034709;0,154557112;0,15409258;0,153648371;0,153233196;0,152876086;0,152584302;0,152391231;0,152298324;0,152280904;0,152299776;0,152292518;0,152218483;0,152424619;0,152424619;0,150972956
Non-Annex_I;Southeastern Asia;VNM;Viet Nam;CO2;17504,43294;17520,44005;16981,42987;18923,30404;15775,39388;18556,23125;13556,22259;14749,31814;14933,01108;15576,231;16267,79012;16736,23781;18120,23062;19542,42331;19593,15017;19753,96505;21680,88143;24114,45897;23671,00339;20326,29263;20573,48847;20716,33392;21693,27025;25400,80785;29862,28716;34348,05086;38677,56525;44610,04706;49869,35348;51085,42171;56517,46322;62070,61449;73055,91417;77615,67464;91891,90885;100509,2453;103114,3925;114262,858;125735,0782;140763,2181;156721,1219;156691,2766;156139,8334;163068,1214;178830,0845;200705,3062;224454,8294;230403,723;283860,3006;338945,9652;352063,9069;341105,1354;324900,6892;372948,5199
Non-Annex_I;Oceania;VUT;Vanuatu;CO2;75,13914532;75,14841865;80,13554606;96,42595957;118,363845;97,75142011;96,31288685;101,6967292;100,9205642;108,4551566;116,7936555;101,1778905;99,66818284;98,55498751;87,99151383;111,1834347;89,53093217;88,29649984;116,525376;98,9903012;102,4567353;95,54628629;53,52213811;54,25158209;55,75710325;50,63383488;51,1995668;52,74883504;54,27746513;54,27122609;84,97145927;98,93346628;97,34834186;112,1409388;87,34965789;89,14556361;80,2525723;130,9160989;128,642562;144,2135795;154,8082344;179,6329531;147,6653118;151,0267363;175,2623547;159,2071867;165,8634953;189,8965919;248,2886155;246,9738295;250,9192911;263,1136685;277,7602997;287,3013145
Non-Annex_I;Oceania;WLF;Wallis and Futuna;CO2;0,000781585;0,000777165;0,00077628;0,000778933;0,000787774;0,000806341;0,000831982;0,000865579;0,000905366;0,000948689;0,000992896;0,001038872;0,001084847;0,001129055;0,001167957;0,00119625;0,001214817;0,001224542;0,001225427;0,001226311;0,001227195;0,001229847;0,001234268;0,001238689;0,001244878;0,001250183;0,001256372;0,001262561;0,00126875;0,001275823;0,001282012;0,001287317;0,001292622;0,001295274;0,00129439;0,001288201;0,001275823;0,00125814;0,001236036;0,001212164;0,001187408;0,001160884;0,001135244;0,001109603;0,001086616;0,001067164;0,001052134;0,00104064;0,001032683;0,001027378;0,001021189;0,001015884;0,001013232;0,001009695
Non-Annex_I;Oceania;WSM;Samoa;CO2;65,89977382;65,9053746;70,26556797;84,5178211;103,7083649;85,66728885;84,40517233;89,11797695;88,43319157;95,02236478;102,3150575;101,2569188;113,9387056;112,65761;125,6284311;111,240446;84,13368854;95,75694696;96,57700143;119,4551826;123,62694;128,2258554;125,3180586;142,7872738;146,7363373;133,1703517;134,6901275;138,7267408;142,7574243;142,7089589;188,3882856;203,5836691;210,3055576;214,2402199;210,5747575;217,796282;218,6593471;238,0743456;244,1094904;248,2330034;263,0691081;267,6854999;268,0773179;278,7160941;286,449608;328,7275135;354,0548788;361,3186267;358,3602972;402,5885796;409,2120746;429,1069045;452,9353576;468,4480398
Non-Annex_I;Middle_East;YEM;Yemen;CO2;1627,518111;1640,702831;1925,013117;2342,27343;2331,021472;2232,294382;2730,719823;2776,491987;3045,426289;3256,301161;4102,339258;4116,006753;4591,219644;5049,953951;5164,895467;5512,40915;5820,015043;6375,111219;6866,879797;7087,801899;7107,251326;8902,190895;9594,947878;8678,306793;10025,29593;11155,73758;11423,23323;12287,84277;13083,12644;14739,51936;15744,21449;16769,54001;16815,60525;19534,89037;20439,55426;22021,81104;22944,56101;24322,8135;25246,04172;27634,24222;26343,90986;23000,10937;22001,79925;28786,4633;28354,16811;14250,8335;10628,76441;10392,18221;12154,29951;12464,61992;11503,92836;11548,30242;11190,60846;10898,83896
